"Index","EBAY","JPM","K"
2013-04-15,20.491485592,18.885573807,19.835841332
2013-04-16,20.693485338,18.704483435,19.884103567
2013-04-17,20.77277298,17.955637095,20.104539576
2013-04-18,19.61074935,18.330437384,20.530461693
2013-04-19,19.415341624,18.258795194,20.72102904
2013-04-22,18.950681254,18.351640325,20.64205627
2013-04-23,19.094429121,18.312579823,20.435484716
2013-04-24,19.285903256,18.578505261,20.397072157
2013-04-25,18.97958185,18.588025832,20.54939797
2013-04-26,19.096448944,18.723987981,20.449959335
2013-04-29,18.930520591,18.561679308,20.003191125
2013-04-30,18.523978041,18.553478333,19.679781155
2013-05-01,18.778193203,18.16803066,19.30315777
2013-05-02,19.003120047,17.858074318,17.876620912
2013-05-03,19.095783906,16.863676762,17.853140368
2013-05-06,18.966384836,17.014697696,18.135909298
2013-05-07,18.954109067,17.78134066,18.123635357
2013-05-08,19.234816196,18.050555924,18.390528176
2013-05-09,19.429523582,17.746500942,18.564311487
2013-05-10,19.598403814,17.520094423,18.710463204
2013-05-13,19.555474427,18.140066959,18.749609371
2013-05-14,19.908510044,17.880762511,18.849645872
2013-05-15,20.017578664,18.331245759,18.824228162
2013-05-16,19.551609891,18.617288769,19.167110025
2013-05-17,19.719319814,19.311646926,18.907199701
2013-05-20,19.420072342,19.240070388,18.816772906
2013-05-21,19.095587126,19.884340189,19.307485793
2013-05-22,19.153020824,21.080055843,19.097149551
2013-05-23,19.219338133,21.141010735,18.97119806
2013-05-24,19.353119591,21.415734778,18.127458116
2013-05-27,19.380864435,21.426058643,18.157534347
2013-05-28,19.674477082,21.841123115,18.346339415
2013-05-29,19.551336108,21.912978034,18.536831524
2013-05-30,19.433812775,22.229563063,18.158996239
2013-05-31,19.243131717,22.073009898,18.500454619
2013-06-03,18.844813366,21.91476222,18.410845083
2013-06-04,18.618411218,21.936865152,18.846455724
2013-06-05,18.352274257,21.770559462,18.390154472
2013-06-06,18.380174016,21.521732846,18.407169866
2013-06-07,18.152058339,21.400508088,19.002946878
2013-06-10,18.870303258,21.458439215,18.719996954
2013-06-11,18.608084187,21.45461972,18.854391888
2013-06-12,18.226698544,21.692823492,19.050099617
2013-06-13,18.295554433,21.697278696,19.81714571
2013-06-14,18.420665549,21.310363383,20.007401003
2013-06-17,18.56466614,21.5133701,19.901267011
2013-06-18,18.603898645,21.422145975,19.929088351
2013-06-19,18.753492833,21.54372998,20.197267653
2013-06-20,18.659630188,21.568222079,20.850892314
2013-06-21,19.102445899,21.167090617,21.135774497
2013-06-24,19.267267781,20.997052833,21.415926362
2013-06-25,19.462313425,21.204555685,21.232348782
2013-06-26,19.232822007,21.082161484,20.923323861
2013-06-27,19.499396495,21.034642003,21.538364853
2013-06-28,19.454594684,20.979006934,21.734917664
2013-07-01,19.868400898,20.486898849,21.928930665
2013-07-02,20.040962673,20.736037589,22.051664797
2013-07-03,19.869788969,20.85336063,22.106393647
2013-07-04,19.90275681,20.837323864,22.088438233
2013-07-05,20.081410197,21.106519762,22.182242444
2013-07-08,20.070718119,21.405711306,21.913438567
2013-07-09,20.341083406,21.111135151,21.605937669
2013-07-10,20.4624108,21.329491783,21.558559522
2013-07-11,20.529468206,21.086050085,21.092943226
2013-07-12,21.011877083,20.505386321,21.046891326
2013-07-15,20.695747343,20.156378085,20.976411497
2013-07-16,20.823996508,20.469517301,21.00782182
2013-07-17,21.040480709,20.473853958,20.752482891
2013-07-18,19.467002151,20.811878461,20.995829518
2013-07-19,19.313027778,20.54313496,21.299938185
2013-07-22,19.316288339,20.541789211,21.578476485
2013-07-23,19.143548491,20.837533496,21.459190854
2013-07-24,19.199509315,21.164938002,21.506740253
2013-07-25,18.947891184,20.932407425,21.232740987
2013-07-26,19.22212005,20.485368841,21.275368733
2013-07-29,19.021327463,20.468404994,21.279085937
2013-07-30,19.071037149,20.07475887,20.857482092
2013-07-31,19.047834359,20.404637136,20.624170195
2013-08-01,19.132707628,20.289760948,19.233153622
2013-08-02,19.114313988,20.201420939,19.005656905
2013-08-05,19.166189293,19.877580131,18.908243887
2013-08-06,19.732466313,19.72715017,19.609729656
2013-08-07,19.523395107,19.871281658,19.648264795
2013-08-08,19.714499601,19.222916458,19.418840552
2013-08-09,19.749875152,19.07498498,19.723686366
2013-08-12,19.601613531,18.846758876,19.95352232
2013-08-13,19.818461683,18.761067731,20.059693317
2013-08-14,19.895822499,18.83550618,20.030092682
2013-08-15,19.830923836,18.806251902,20.104778577
2013-08-16,19.756871011,18.918152299,18.959147713
2013-08-19,19.4799762,18.196938864,19.082093242
2013-08-20,19.429488952,18.002783252,18.860967876
2013-08-21,19.069752651,17.933784384,18.774273463
2013-08-22,19.049789233,17.935366685,18.879051166
2013-08-23,19.155025666,18.042137493,18.810143792
2013-08-26,19.41364074,17.907732179,18.520561073
2013-08-27,19.250776432,18.065611683,18.782948822
2013-08-28,19.171002978,17.995648603,18.704282869
2013-08-29,19.293825732,18.037942892,17.951085619
2013-08-30,18.983312287,18.150606305,17.882708176
2013-09-02,18.989527305,18.187098654,17.89498058
2013-09-03,19.124696942,18.391275129,17.989784663
2013-09-04,19.398685438,18.752995745,17.647579212
2013-09-05,19.599357116,18.906964688,17.380689201
2013-09-06,19.954028153,19.390312215,17.063597001
2013-09-09,19.613816508,19.09288449,16.689493712
2013-09-10,19.820255094,19.301744261,15.871544439
2013-09-11,20.256510513,18.850216967,16.099649427
2013-09-12,20.128780052,18.254601059,16.178056014
2013-09-13,20.010172654,18.517532433,16.248227107
2013-09-16,19.971768069,18.502925967,16.081258219
2013-09-17,20.276235297,18.222076288,15.607424914
2013-09-18,20.012075338,18.107365187,15.499561373
2013-09-19,19.899339767,17.708470236,15.762637315
2013-09-20,20.391551892,18.333602845,16.216949496
2013-09-23,20.243394778,17.809661812,16.264475977
2013-09-24,20.521290782,17.046809217,16.380760128
2013-09-25,20.15724933,18.195446345,16.933821057
2013-09-26,21.10396841,18.43109521,16.666878897
2013-09-27,20.874240193,19.022629169,16.325444701
2013-09-30,21.019139353,18.882245325,16.811632974
2013-10-01,20.891677903,18.827160266,16.555067322
2013-10-02,20.742831054,19.014673674,16.925612613
2013-10-03,20.641548229,19.309836902,17.336829596
2013-10-04,20.840833541,19.652528425,17.795836091
2013-10-07,20.526889159,19.445185838,18.232071203
2013-10-08,20.223918766,19.168850829,18.380502298
2013-10-09,19.891329079,18.910066953,18.411827368
2013-10-10,20.010279799,19.241158362,18.386858986
2013-10-11,20.224479735,18.967243527,18.37417845
2013-10-14,20.312320808,18.949994164,17.722385367
2013-10-15,20.10976753,18.990424473,18.086579704
2013-10-16,19.698465027,19.613827323,17.937312228
2013-10-17,18.793225241,19.383498602,17.619986789
2013-10-18,18.761011075,19.41887228,18.119247474
2013-10-21,18.545398045,19.54010582,17.951960997
2013-10-22,18.526034733,18.827720087,18.101214118
2013-10-23,18.616862637,18.45313342,18.504234263
2013-10-24,18.836309751,18.168098162,18.521390251
2013-10-25,18.437762086,18.292689429,18.733341332
2013-10-28,18.525575693,18.401582489,18.97753745
2013-10-29,18.975517507,18.357951623,19.300665076
2013-10-30,18.786057391,18.511245658,19.431129657
2013-10-31,18.879863598,18.086187425,19.290394534
2013-11-01,18.574096978,18.975964143,18.140649479
2013-11-04,18.275732335,18.523726825,18.59685341
2013-11-05,18.250332383,18.764548625,18.930096893
2013-11-06,18.981114508,18.712369217,18.580044371
2013-11-07,19.016300868,18.903994293,18.344787496
2013-11-08,19.013305923,20.027619205,18.232541501
2013-11-11,18.935067984,20.180204363,18.260977713
2013-11-12,18.899296174,20.563545123,18.337223361
2013-11-13,18.80646402,20.281228841,18.294381472
2013-11-14,18.82572731,20.065827994,18.737266891
2013-11-15,18.673022641,20.28371729,18.043976501
2013-11-18,18.563870198,21.18289136,18.089744786
2013-11-19,18.693853424,21.499127325,17.73870421
2013-11-20,18.058164741,21.595900469,17.525302094
2013-11-21,17.816600064,21.904915201,18.105837143
2013-11-22,17.953688676,21.851972631,18.573477551
2013-11-25,17.442377577,21.933858781,18.399824472
2013-11-26,17.284268081,21.473274897,18.125504756
2013-11-27,17.375637796,21.606767942,17.304836228
2013-11-28,17.426536118,21.588621861,17.389093241
2013-11-29,17.899703453,21.520252818,17.331116196
2013-12-02,18.375286879,21.298900084,17.694601483
2013-12-03,18.604606694,21.741333379,17.989361731
2013-12-04,18.270053823,21.929499295,17.951286342
2013-12-05,18.53104902,21.05487171,18.25288287
2013-12-06,18.670249415,20.52311064,18.507572139
2013-12-09,18.505724919,20.732650588,18.630435922
2013-12-10,18.695460983,21.119063484,18.359904577
2013-12-11,18.724784328,21.219253136,18.241087149
2013-12-12,18.921247406,21.431838944,18.737526844
2013-12-13,19.108859912,21.200824808,18.727319774
2013-12-16,19.584965672,21.086015357,18.70466977
2013-12-17,19.402767249,20.716089094,18.939088419
2013-12-18,19.498917344,20.91743109,18.136328489
2013-12-19,19.608436131,20.956953047,18.373324986
2013-12-20,20.089127991,21.335039595,18.524161155
2013-12-23,20.129282022,21.576099154,18.434038439
2013-12-24,20.049104274,21.44889498,18.295493241
2013-12-25,20.089560445,21.416365987,18.33203443
2013-12-26,19.601668662,21.205665767,18.595500472
2013-12-27,19.71649506,21.149443559,18.751765524
2013-12-30,19.736877163,21.047035106,18.91772257
2013-12-31,19.989171535,21.270207246,18.733155566
2014-01-01,20.020227571,21.241893055,18.787154307
2014-01-02,19.881847889,21.253677089,19.347753104
2014-01-03,19.735379955,21.281738748,19.277464261
2014-01-06,19.187892322,21.534526423,19.2233481
2014-01-07,19.48978355,20.800330848,19.475681904
2014-01-08,19.320077663,21.125271744,19.352532752
2014-01-09,19.378994641,20.779548222,19.169325761
2014-01-10,19.394833673,20.590216908,19.615111811
2014-01-13,19.819919762,20.645944444,19.64322651
2014-01-14,19.632320897,20.191531056,19.813687082
2014-01-15,19.722489492,21.23064627,20.036346249
2014-01-16,19.722548883,21.046685401,20.240959154
2014-01-17,19.640832149,20.295799357,19.92075039
2014-01-20,19.654054928,20.253519955,19.953594954
2014-01-21,19.95381914,20.219174787,20.050605591
2014-01-22,20.105484632,19.569536665,20.342096826
2014-01-23,20.383545262,19.370294313,20.401067245
2014-01-24,20.588402777,19.251653139,20.309745711
2014-01-27,20.1688765,19.575860934,20.599607287
2014-01-28,20.420068659,19.451314037,20.32841101
2014-01-29,20.178039288,19.874998835,19.741453646
2014-01-30,20.338388937,19.512552196,19.445109714
2014-01-31,20.303355241,19.506183304,19.610040272
2014-02-03,20.433270327,19.848559074,19.813101728
2014-02-04,20.573987453,19.940839404,19.89183713
2014-02-05,20.813099829,20.241110162,19.977541598
2014-02-06,20.925863402,20.639350792,19.748930974
2014-02-07,20.712105169,20.055464391,19.852496725
2014-02-10,20.323237048,20.100610338,20.607236068
2014-02-11,20.273246844,20.197892364,20.46228253
2014-02-12,20.40289124,20.283402918,20.255444093
2014-02-13,20.26342463,20.576610883,20.019273728
2014-02-14,20.141281108,20.612919557,20.392157748
2014-02-17,20.130212884,20.607980557,20.399019013
2014-02-18,20.257323558,20.838792228,20.674767461
2014-02-19,20.135330432,20.392503613,20.406002688
2014-02-20,20.128152146,20.548730458,20.640534069
2014-02-21,20.038085457,20.465327058,20.456819102
2014-02-24,20.653144026,20.452891209,20.980106391
2014-02-25,20.63472346,19.788915893,20.834652261
2014-02-26,21.100448728,19.597487021,20.381261537
2014-02-27,21.305190548,19.260122925,19.924201687
2014-02-28,21.429096357,19.104670584,20.035293139
2014-03-03,21.453351074,18.948289882,20.343075902
2014-03-04,21.430516644,18.835390131,20.111253363
2014-03-05,21.279295092,19.140449302,20.324656914
2014-03-06,21.399187724,19.708833859,20.475467786
2014-03-07,21.336053095,19.951643048,20.464875213
2014-03-10,20.99136033,19.726283676,20.478234984
2014-03-11,20.739909409,19.118438123,20.516246544
2014-03-12,20.869858444,18.963227377,20.749081884
2014-03-13,20.630682973,19.14241037,20.933906935
2014-03-14,20.777553082,18.907379596,19.798587847
2014-03-17,20.783306416,19.100917262,19.384038041
2014-03-18,20.646789534,19.314625685,20.254081995
2014-03-19,20.508457297,19.602531513,20.588828197
2014-03-20,20.244913853,20.500923058,20.49852833
2014-03-21,20.387763285,20.770733839,20.523290227
2014-03-24,20.218553603,21.689701895,20.382107501
2014-03-25,19.97762617,21.577632098,20.152024957
2014-03-26,19.954335996,21.138294462,20.34082603
2014-03-27,19.860370401,21.465233803,20.435520421
2014-03-28,19.770822288,21.329551911,20.635666697
2014-03-31,19.605484164,21.374743576,20.752330192
2014-04-01,19.651212148,21.218491954,20.741575938
2014-04-02,19.381811682,20.875928055,20.681695606
2014-04-03,19.125789594,21.154019931,24.329826025
2014-04-04,19.335362116,20.870554977,21.823847151
2014-04-07,19.069718794,20.94838279,23.017987362
2014-04-08,19.644795964,20.702466009,21.940543782
2014-04-09,19.782761086,20.597298935,23.366079398
2014-04-10,19.558776562,20.084299551,23.435582118
2014-04-11,19.552313827,18.682107197,23.763526672
2014-04-14,19.53520877,17.90686859,23.058050426
2014-04-15,19.376474425,17.245497587,22.505977772
2014-04-16,19.48016471,17.296513946,22.612764133
2014-04-17,19.630832803,17.183048256,22.90577992
2014-04-18,19.632950673,17.215906284,22.847825233
2014-04-21,19.53039254,17.11064391,22.399004833
2014-04-22,19.660673694,17.532754754,22.680260871
2014-04-23,19.694684188,17.672335097,22.98380421
2014-04-24,19.468512594,17.876780832,22.651241419
2014-04-25,19.301699494,17.892191054,22.668190579
2014-04-28,19.052903438,18.055527645,22.441839096
2014-04-29,19.282026293,18.143000234,22.381873433
2014-04-30,18.08160577,17.977377299,21.919493447
2014-05-01,18.032949252,17.653741292,20.459491909
2014-05-02,18.272019819,17.595495452,20.651644961
2014-05-05,18.177046274,16.520538133,20.207673916
2014-05-06,18.028948254,16.524087853,20.887933213
2014-05-07,17.885926809,16.540435951,20.963313668
2014-05-08,17.727354667,16.765277433,20.792966212
2014-05-09,17.853806603,16.517081642,21.619782571
2014-05-12,17.90367572,16.662248189,22.717231635
2014-05-13,18.029390213,16.766229429,22.200382585
2014-05-14,18.202154547,17.008666101,21.964000044
2014-05-15,18.251103141,16.883826747,22.129543935
2014-05-16,18.381629601,16.696592846,21.979457591
2014-05-19,18.415034852,16.99867933,22.111197255
2014-05-20,18.431247195,17.304706103,22.482684567
2014-05-21,18.275960327,17.404616212,22.046664872
2014-05-22,18.121156116,17.635309796,21.944874635
2014-05-23,18.200785526,17.485699481,21.678315325
2014-05-26,18.261183097,17.538567461,21.610694086
2014-05-27,18.014722587,17.707887615,21.789921443
2014-05-28,17.564587735,18.168248076,21.848515105
2014-05-29,17.395894946,18.355077483,21.9667166
2014-05-30,17.701348364,18.12874162,21.62327017
2014-06-02,17.715158408,17.816419056,21.861950091
2014-06-03,17.795691256,18.054360529,21.99110281
2014-06-04,17.83293709,18.031124107,21.988414658
2014-06-05,17.802295892,18.491905381,21.097928187
2014-06-06,17.398320735,18.49262172,20.935749232
2014-06-09,17.354368079,18.728336277,20.182583511
2014-06-10,16.865831523,19.276049977,20.059162654
2014-06-11,17.256893751,19.066473627,19.742245787
2014-06-12,17.427061417,19.239604954,19.808602363
2014-06-13,17.572759266,19.272824747,19.76476899
2014-06-16,17.633860825,19.447048836,19.700735151
2014-06-17,17.680378314,19.488199609,18.921833417
2014-06-18,17.885331274,19.594189095,18.230856645
2014-06-19,17.970883462,19.259028204,17.913034748
2014-06-20,18.08278044,19.589613014,18.895770782
2014-06-23,18.102044743,20.177219182,18.44204162
2014-06-24,18.055291466,19.854596019,18.111370945
2014-06-25,18.229611672,19.98535102,17.240369734
2014-06-26,18.375225412,20.112749044,17.409355195
2014-06-27,18.549492919,20.094074221,17.499948504
2014-06-30,18.588293389,20.298816509,18.316985403
2014-07-01,18.593535829,19.958110317,18.356707613
2014-07-02,18.651033075,19.473405415,18.379304118
2014-07-03,18.779332942,19.175311287,18.399717208
2014-07-04,18.835826552,19.245140545,18.440255362
2014-07-07,18.783738785,19.160785417,17.831671693
2014-07-08,18.807799461,18.786244525,18.214709754
2014-07-09,19.069005204,18.926260423,17.987228103
2014-07-10,18.935776133,18.870656614,17.912931255
2014-07-11,19.370671292,19.038276826,17.940680405
2014-07-14,19.12006488,19.203819127,17.998678169
2014-07-15,19.071581384,20.804424307,18.000725265
2014-07-16,18.879255564,21.344516786,18.492844038
2014-07-17,19.372668447,21.23706584,18.847904181
2014-07-18,19.349506269,20.954574522,18.469413295
2014-07-21,19.52136038,21.115728146,18.758305788
2014-07-22,19.527941839,21.371136801,19.085455283
2014-07-23,19.79559132,21.573531357,18.377794201
2014-07-24,20.078386103,21.609073234,18.476846716
2014-07-25,19.924286838,21.757791734,18.450117528
2014-07-28,19.986863987,21.892136575,18.882293993
2014-07-29,20.172940651,21.600730928,18.636046373
2014-07-30,20.175610104,21.58135211,18.198359333
2014-07-31,20.440440988,21.479911791,15.446919952
2014-08-01,20.438484309,20.731873595,16.633925318
2014-08-04,20.515552095,20.422020516,17.112105673
2014-08-05,20.811567669,20.387372904,16.813995855
2014-08-06,20.967324447,20.309738718,17.72197998
2014-08-07,21.10276421,20.222732524,17.918937748
2014-08-08,21.188165705,20.079409558,18.189682648
2014-08-11,20.996078845,19.986135994,18.360019804
2014-08-12,20.823921436,19.872298087,18.105925585
2014-08-13,20.414192303,19.977743903,18.517103393
2014-08-14,20.383781506,19.871077446,18.333586853
2014-08-15,20.271986876,19.90829442,18.591125712
2014-08-18,20.277106217,19.744944778,18.287735484
2014-08-19,20.420877294,19.962694263,18.347425828
2014-08-20,20.280141236,19.878015114,18.812431919
2014-08-21,21.222853374,20.052649106,18.821072088
2014-08-22,21.032886948,20.238271164,18.473494545
2014-08-25,20.993082684,20.570317446,18.730594969
2014-08-26,21.287866253,20.817879426,18.750640372
2014-08-27,21.135198769,20.765724264,19.331411516
2014-08-28,20.945162364,20.483322824,18.845254257
2014-08-29,20.858414097,20.478305761,19.090508995
2014-09-01,20.836198319,20.459883187,19.154978413
2014-09-02,20.545558233,20.437440741,18.998555361
2014-09-03,20.500990967,20.562249668,19.010160335
2014-09-04,20.44247287,20.508680975,18.997784609
2014-09-05,20.058966815,20.623044793,18.943599648
2014-09-08,20.15023084,20.565208933,18.733282095
2014-09-09,19.665981635,20.331717907,18.832561662
2014-09-10,18.836803935,20.182000326,18.679852767
2014-09-11,18.61788633,20.566870842,18.940449217
2014-09-12,19.36170587,20.870200978,18.63496263
2014-09-15,18.97943197,20.787031387,18.209059433
2014-09-16,19.090829145,20.575468584,17.910633451
2014-09-17,19.191840224,20.63068519,17.039392742
2014-09-18,19.375721759,21.046720185,17.054655054
2014-09-19,19.396771601,21.223079272,17.128428836
2014-09-22,19.580838281,21.404957303,16.932085051
2014-09-23,19.744498424,21.816153367,16.913598251
2014-09-24,19.674536784,22.13856087,16.886101062
2014-09-25,19.837783483,21.594513746,17.15791653
2014-09-26,19.919965781,21.394785293,17.059451883
2014-09-29,19.805906453,21.319466056,17.212557816
2014-09-30,21.403426197,21.281210528,17.040511512
2014-10-01,21.226610377,21.46765791,16.574060508
2014-10-02,20.958474969,20.326856026,16.603117673
2014-10-03,20.575139408,20.903612438,16.396900141
2014-10-06,20.180650073,20.91246096,16.214196963
2014-10-07,20.273966764,20.958874566,15.919038145
2014-10-08,20.487670738,20.957244296,16.016956559
2014-10-09,20.142228416,20.874712602,16.324022005
2014-10-10,20.275954484,20.760014487,15.746919107
2014-10-13,19.909826741,20.893522226,16.147773116
2014-10-14,19.922885799,20.475350725,16.772935296
2014-10-15,19.91438269,19.108430456,17.356233067
2014-10-16,19.040658495,18.675220725,17.741161079
2014-10-17,18.83229165,19.103568205,18.228987156
2014-10-20,19.217919941,19.222454264,18.240872387
2014-10-21,19.505045426,19.47166169,17.993198897
2014-10-22,19.305944812,19.543726727,18.273022217
2014-10-23,19.349549742,19.606439613,18.082609777
2014-10-24,19.309192944,19.737585457,17.776445633
2014-10-27,19.330033855,19.560805307,17.832710281
2014-10-28,19.044308482,19.910433621,18.288404405
2014-10-29,19.146859287,19.409495985,18.163372355
2014-10-30,19.192513674,19.177356932,19.389875863
2014-10-31,19.27143934,19.58031345,18.933962061
2014-11-03,19.289396102,19.74394169,18.87878177
2014-11-04,19.561340645,19.077862362,18.191187141
2014-11-05,19.651130173,19.568567039,17.941142312
2014-11-06,19.536427052,19.538864411,18.572808001
2014-11-07,19.627920745,19.744629389,17.533692991
2014-11-10,19.732823531,19.860560249,17.573326758
2014-11-11,19.854839583,19.488424186,17.633270216
2014-11-12,19.73445252,18.799827926,17.648907788
2014-11-13,19.748537296,18.499822298,17.627940077
2014-11-14,19.605357065,18.767099798,18.104026893
2014-11-17,19.869174255,18.878408502,19.07338144
2014-11-18,20.043104324,18.839081383,19.353210071
2014-11-19,20.029630447,19.057792274,19.430858803
2014-11-20,19.763518523,18.594751477,19.538906869
2014-11-21,19.701011521,18.639318951,19.154584608
2014-11-24,19.587768395,18.762369551,18.916345412
2014-11-25,19.605157947,18.172689759,18.957756812
2014-11-26,19.485349601,18.166185835,18.520487464
2014-11-27,19.507447278,18.199258678,18.602176327
2014-11-28,19.548488368,18.000703818,19.159012213
2014-12-01,19.827682292,18.324768527,19.512170394
2014-12-02,19.893962206,18.851465513,19.824094511
2014-12-03,19.7247291,19.051559271,20.154252116
2014-12-04,19.65682263,18.816778917,19.965121176
2014-12-05,19.731516414,19.602715966,20.207659774
2014-12-08,20.112216201,19.28510785,20.06735672
2014-12-09,20.20890366,19.23986281,20.063714824
2014-12-10,20.489461202,18.302702577,19.691092434
2014-12-11,21.009849013,18.647988216,21.48653675
2014-12-12,20.900665442,18.805542011,20.849067097
2014-12-15,20.876699285,18.52316128,19.747285668
2014-12-16,21.369668688,18.423490448,20.020888185
2014-12-17,21.124134071,18.456085569,19.842101564
2014-12-18,20.929091935,18.813201599,19.795628777
2014-12-19,20.843215128,19.59363362,21.155837804
2014-12-22,20.630053817,19.211453866,20.544313792
2014-12-23,20.512056347,19.442260289,20.480331655
2014-12-24,20.498817016,19.583977608,20.330334146
2014-12-25,20.513439145,19.626227581,20.326181144
2014-12-26,20.398324038,19.720209658,20.203262084
2014-12-29,20.518119263,19.937137087,20.349099342
2014-12-30,20.761688595,20.233722361,20.29246462
2014-12-31,20.553263103,20.394367774,19.903850092
2015-01-01,20.556798107,20.419636002,19.891650025
2015-01-02,20.637346189,20.352661038,20.11169077
2015-01-05,20.787386151,19.741110152,19.327597541
2015-01-06,20.75072119,19.134780831,19.59217881
2015-01-07,20.512768161,18.636081837,20.040020493
2015-01-08,20.636218795,19.079710323,20.235526256
2015-01-09,20.360354082,18.869959753,19.994161087
2015-01-12,20.428593839,18.883598035,19.255777899
2015-01-13,20.401214517,19.117564136,19.780565742
2015-01-14,20.056863447,17.963096936,20.750823004
2015-01-15,19.91326122,16.911346107,21.646866162
2015-01-16,19.961137003,17.210566958,21.473982821
2015-01-19,19.954383075,17.269425304,21.445838489
2015-01-20,19.765541675,17.355037031,21.997231963
2015-01-21,19.591522587,17.446618958,21.700744047
2015-01-22,20.795681551,17.755614198,21.803479607
2015-01-23,20.614600438,17.540290526,21.389290098
2015-01-26,20.394295097,17.390140206,21.575822306
2015-01-27,20.468996143,17.530369984,21.880157897
2015-01-28,20.135826395,17.199132955,21.568028311
2015-01-29,19.963607173,17.712630302,20.963624098
2015-01-30,19.832849188,17.421500384,20.381576114
2015-02-02,19.895723423,17.66192573,20.47254776
2015-02-03,19.859092491,18.015660003,20.040335713
2015-02-04,19.584544377,17.882075593,19.981351972
2015-02-05,19.614561318,17.730202472,20.009123205
2015-02-06,19.775923682,18.431116833,19.503228547
2015-02-09,19.732300213,18.699211803,19.546029248
2015-02-10,19.782843093,18.912302984,19.283708504
2015-02-11,19.638543242,18.859662848,18.972154067
2015-02-12,19.149414355,19.512407089,15.676594381
2015-02-13,19.733812727,19.685546675,15.964079725
2015-02-16,19.728525833,19.707799504,16.027337238
2015-02-17,19.686332959,19.966059329,16.081783342
2015-02-18,19.86074891,19.614064905,16.353443806
2015-02-19,20.078619026,19.73484248,16.832373228
2015-02-20,20.092836661,19.877095264,16.98055751
2015-02-23,20.079321223,19.581894997,17.035182174
2015-02-24,20.131941186,20.775265988,16.594236375
2015-02-25,20.250551713,21.101546516,17.635540483
2015-02-26,20.159335945,21.692673634,17.480203199
2015-02-27,19.960918946,21.603367233,17.069293775
2015-03-02,19.952800767,21.657282639,16.818227945
2015-03-03,20.058013322,22.027354141,17.606359849
2015-03-04,20.171084937,22.546370746,18.085597083
2015-03-05,20.520159725,22.136174891,17.220921552
2015-03-06,21.152806756,21.444650519,17.021734066
2015-03-09,21.420032354,21.774218504,16.859887359
2015-03-10,21.225047439,21.488296489,17.864195675
2015-03-11,21.568368512,21.380380937,17.763162709
2015-03-12,21.288595635,21.215196107,17.209182999
2015-03-13,21.26290065,21.252117303,17.609890672
2015-03-16,21.180265861,21.36622049,17.579949883
2015-03-17,21.124052262,21.265813334,17.518173283
2015-03-18,20.333010488,21.058873579,17.950042093
2015-03-19,20.164379836,21.076023358,18.046817613
2015-03-20,20.127881708,21.038425682,18.957054823
2015-03-23,20.413964422,20.776317884,18.757892498
2015-03-24,20.860961328,20.599839304,18.163713372
2015-03-25,20.861883071,20.726997492,18.585994407
2015-03-26,20.601615779,20.725824388,18.754858704
2015-03-27,20.623161782,20.829186767,19.234778868
2015-03-30,20.452761894,21.397667311,20.279766849
2015-03-31,20.59153218,21.430809514,21.344887951
2015-04-01,20.388044448,20.834025652,21.487690311
2015-04-02,20.294306977,21.094640807,21.248054228
2015-04-03,20.290767773,21.082603518,21.253690249
2015-04-06,20.016329031,20.918475244,20.387984844
2015-04-07,20.175433533,21.603889176,20.405992093
2015-04-08,20.108984039,21.560252391,20.161247713
2015-04-09,19.994928143,21.852793801,19.907243701
2015-04-10,20.032993199,22.030515798,20.079570996
2015-04-13,19.924126971,22.113734921,20.161354217
2015-04-14,19.995230462,23.016068728,20.182745874
2015-04-15,19.798503878,23.880361501,20.014997585
2015-04-16,19.88129614,23.294569379,19.714481871
2015-04-17,19.696331636,23.042504899,19.727201432
2015-04-20,19.413878611,23.10760602,19.732280886
2015-04-21,19.579192861,22.382696806,18.977352678
2015-04-22,19.481516732,22.508996943,19.139580919
2015-04-23,20.289350082,22.179403491,19.307244285
2015-04-24,20.195744169,22.000311042,19.238128389
2015-04-27,20.0681155,21.883711207,19.527157918
2015-04-28,20.142369148,21.874798768,19.575643771
2015-04-29,19.998690959,22.66329618,19.909265078
2015-04-30,20.068534277,22.70641116,20.110867971
2015-05-01,20.190638079,22.429843935,20.137234059
2015-05-04,20.0752536,22.848877711,20.319216956
2015-05-05,19.952864089,22.991172714,19.909328424
2015-05-06,19.962075631,22.721256547,19.578485173
2015-05-07,19.968024409,22.780657053,20.007980597
2015-05-08,19.95607582,22.800283633,19.497872585
2015-05-11,19.867821986,22.902635463,19.914528811
2015-05-12,19.971944103,22.952948408,19.926734638
2015-05-13,20.068375703,23.001237763,19.990952921
2015-05-14,20.19971524,22.876884794,19.842238586
2015-05-15,19.978231814,22.894469213,20.272818117
2015-05-18,19.870020924,22.984422689,19.875655377
2015-05-19,19.839183146,23.114995654,19.58614215
2015-05-20,19.775230077,22.677835538,19.757019197
2015-05-21,19.912574786,22.927706569,19.343967124
2015-05-22,19.916653841,22.652492129,19.342530002
2015-05-25,19.90854568,22.585711062,19.339071299
2015-05-26,19.846311732,22.499702982,19.159895759
2015-05-27,19.647912175,22.486318531,19.001154185
2015-05-28,20.197150917,22.24262569,18.428851044
2015-05-29,20.715980048,22.336272366,19.054647521
2015-06-01,21.150205696,22.518260872,18.830352309
2015-06-02,20.962484237,22.289742144,18.615676141
2015-06-03,20.910547594,22.361449751,18.769214394
2015-06-04,21.346848857,22.491236506,19.225748901
